model_config,flops,task_0_flops,task_0_accuracy
14x512,487861515264,20327563136,0.48
14x512,487861515264,40655126272,0.65
14x512,487861515264,60982689408,0.44
14x512,487861515264,81310252544,0.63
14x512,487861515264,101637815680,0.56
14x512,487861515264,121965378816,0.56
14x512,487861515264,142292941952,0.49
14x512,487861515264,162620505088,0.49
14x512,487861515264,182948068224,0.45
14x512,487861515264,203275631360,0.52
14x512,487861515264,223603194496,0.45
14x512,487861515264,243930757632,0.58
14x512,487861515264,264258320768,0.6
14x512,487861515264,284585883904,0.47
14x512,487861515264,304913447040,0.46
14x512,487861515264,325241010176,0.48
14x512,487861515264,345568573312,0.46
14x512,487861515264,365896136448,0.43
14x512,487861515264,386223699584,0.48
14x512,487861515264,406551262720,0.59
14x512,487861515264,426878825856,0.45
14x512,487861515264,447206388992,0.47
14x512,487861515264,467533952128,0.52
14x512,487861515264,487861515264,0.48
