model_config,flops,task_0_flops,task_0_accuracy
14x512,243930757632,20327563136,0.48
14x512,243930757632,40655126272,0.65
14x512,243930757632,60982689408,0.44
14x512,243930757632,81310252544,0.63
14x512,243930757632,101637815680,0.56
14x512,243930757632,121965378816,0.56
14x512,243930757632,142292941952,0.49
14x512,243930757632,162620505088,0.49
14x512,243930757632,182948068224,0.45
14x512,243930757632,203275631360,0.52
14x512,243930757632,223603194496,0.45
14x512,243930757632,243930757632,0.58
