model_config,flops,task_0_flops,task_0_accuracy
14x512,731792272896,20327563136,0.48
14x512,731792272896,40655126272,0.65
14x512,731792272896,60982689408,0.44
14x512,731792272896,81310252544,0.63
14x512,731792272896,101637815680,0.56
14x512,731792272896,121965378816,0.56
14x512,731792272896,142292941952,0.49
14x512,731792272896,162620505088,0.49
14x512,731792272896,182948068224,0.45
14x512,731792272896,203275631360,0.52
14x512,731792272896,223603194496,0.45
14x512,731792272896,243930757632,0.58
14x512,731792272896,264258320768,0.6
14x512,731792272896,284585883904,0.47
14x512,731792272896,304913447040,0.46
14x512,731792272896,325241010176,0.48
14x512,731792272896,345568573312,0.46
14x512,731792272896,365896136448,0.43
14x512,731792272896,386223699584,0.48
14x512,731792272896,406551262720,0.59
14x512,731792272896,426878825856,0.45
14x512,731792272896,447206388992,0.47
14x512,731792272896,467533952128,0.52
14x512,731792272896,487861515264,0.48
14x512,731792272896,508189078400,0.46
14x512,731792272896,528516641536,0.52
14x512,731792272896,548844204672,0.57
14x512,731792272896,569171767808,0.47
14x512,731792272896,589499330944,0.47
14x512,731792272896,609826894080,0.57
14x512,731792272896,630154457216,0.6
14x512,731792272896,650482020352,0.55
14x512,731792272896,670809583488,0.55
14x512,731792272896,691137146624,0.55
14x512,731792272896,711464709760,0.57
14x512,731792272896,731792272896,0.54
