model_config,flops,task_0_flops,task_0_accuracy
2x8,800005474432,1000384384,0.52
2x8,800005474432,2000768768,0.55
2x8,800005474432,3001153152,0.55
2x8,800005474432,4001537536,0.5
2x8,800005474432,5001921920,0.48
2x8,800005474432,6002306304,0.61
2x8,800005474432,7002690688,0.52
2x8,800005474432,8003075072,0.52
2x8,800005474432,9003459456,0.51
2x8,800005474432,10003843840,0.44
2x8,800005474432,11004228224,0.46
2x8,800005474432,12004612608,0.49
2x8,800005474432,13004996992,0.53
2x8,800005474432,14005381376,0.47
2x8,800005474432,15005765760,0.56
2x8,800005474432,16006150144,0.52
2x8,800005474432,17006534528,0.73
2x8,800005474432,18006918912,0.75
2x8,800005474432,19007303296,0.88
2x8,800005474432,20007687680,0.79
2x8,800005474432,21008072064,0.98
2x8,800005474432,22008456448,0.88
2x8,800005474432,23008840832,0.8
2x8,800005474432,24009225216,0.85
2x8,800005474432,25009609600,0.82
2x8,800005474432,26009993984,0.88
2x8,800005474432,27010378368,0.87
2x8,800005474432,28010762752,0.98
2x8,800005474432,29011147136,0.87
2x8,800005474432,30011531520,0.96
2x8,800005474432,31011915904,1.0
2x8,800005474432,32012300288,0.9
2x8,800005474432,33012684672,0.94
2x8,800005474432,34013069056,0.83
2x8,800005474432,35013453440,0.97
2x8,800005474432,36013837824,0.77
2x8,800005474432,37014222208,1.0
2x8,800005474432,38014606592,0.96
2x8,800005474432,39014990976,0.93
2x8,800005474432,40015375360,0.84
2x8,800005474432,41015759744,0.98
2x8,800005474432,42016144128,0.77
2x8,800005474432,43016528512,0.99
2x8,800005474432,44016912896,0.81
2x8,800005474432,45017297280,0.87
2x8,800005474432,46017681664,1.0
2x8,800005474432,47018066048,0.78
2x8,800005474432,48018450432,0.97
2x8,800005474432,49018834816,0.88
2x8,800005474432,50019219200,0.83
2x8,800005474432,51019603584,0.98
2x8,800005474432,52019987968,0.86
2x8,800005474432,53020372352,0.79
2x8,800005474432,54020756736,0.89
2x8,800005474432,55021141120,0.87
2x8,800005474432,56021525504,0.95
2x8,800005474432,57021909888,0.96
2x8,800005474432,58022294272,0.98
2x8,800005474432,59022678656,0.98
2x8,800005474432,60023063040,0.93
2x8,800005474432,61023447424,0.85
2x8,800005474432,62023831808,0.88
2x8,800005474432,63024216192,0.96
2x8,800005474432,64024600576,0.8
2x8,800005474432,65024984960,0.98
2x8,800005474432,66025369344,0.78
2x8,800005474432,67025753728,0.87
2x8,800005474432,68026138112,0.95
2x8,800005474432,69026522496,0.99
2x8,800005474432,70026906880,0.97
2x8,800005474432,71027291264,0.97
2x8,800005474432,72027675648,0.89
2x8,800005474432,73028060032,0.99
2x8,800005474432,74028444416,0.91
2x8,800005474432,75028828800,0.96
2x8,800005474432,76029213184,0.95
2x8,800005474432,77029597568,0.83
2x8,800005474432,78029981952,0.94
2x8,800005474432,79030366336,0.87
2x8,800005474432,80030750720,0.87
2x8,800005474432,81031135104,0.98
2x8,800005474432,82031519488,0.86
2x8,800005474432,83031903872,0.98
2x8,800005474432,84032288256,0.8
2x8,800005474432,85032672640,0.82
2x8,800005474432,86033057024,0.81
2x8,800005474432,87033441408,0.8
2x8,800005474432,88033825792,0.88
2x8,800005474432,89034210176,0.77
2x8,800005474432,90034594560,0.95
2x8,800005474432,91034978944,0.98
2x8,800005474432,92035363328,0.85
2x8,800005474432,93035747712,0.78
2x8,800005474432,94036132096,0.81
2x8,800005474432,95036516480,0.76
2x8,800005474432,96036900864,0.81
2x8,800005474432,97037285248,0.99
2x8,800005474432,98037669632,0.98
2x8,800005474432,99038054016,0.85
2x8,800005474432,100038438400,0.95
2x8,800005474432,101038822784,0.89
2x8,800005474432,102039207168,0.94
2x8,800005474432,103039591552,0.99
2x8,800005474432,104039975936,0.84
2x8,800005474432,105040360320,0.79
2x8,800005474432,106040744704,0.92
2x8,800005474432,107041129088,0.97
2x8,800005474432,108041513472,0.98
2x8,800005474432,109041897856,0.71
2x8,800005474432,110042282240,0.96
2x8,800005474432,111042666624,0.89
2x8,800005474432,112043051008,0.99
2x8,800005474432,113043435392,0.85
2x8,800005474432,114043819776,0.91
2x8,800005474432,115044204160,0.99
2x8,800005474432,116044588544,0.84
2x8,800005474432,117044972928,0.87
2x8,800005474432,118045357312,0.82
2x8,800005474432,119045741696,0.95
2x8,800005474432,120046126080,0.75
2x8,800005474432,121046510464,0.82
2x8,800005474432,122046894848,0.98
2x8,800005474432,123047279232,0.96
2x8,800005474432,124047663616,0.96
2x8,800005474432,125048048000,0.91
2x8,800005474432,126048432384,0.82
2x8,800005474432,127048816768,0.78
2x8,800005474432,128049201152,0.94
2x8,800005474432,129049585536,0.93
2x8,800005474432,130049969920,0.89
2x8,800005474432,131050354304,0.96
2x8,800005474432,132050738688,0.93
2x8,800005474432,133051123072,0.77
2x8,800005474432,134051507456,0.95
2x8,800005474432,135051891840,0.97
2x8,800005474432,136052276224,0.83
2x8,800005474432,137052660608,0.87
2x8,800005474432,138053044992,0.83
2x8,800005474432,139053429376,0.81
2x8,800005474432,140053813760,0.95
2x8,800005474432,141054198144,0.96
2x8,800005474432,142054582528,0.93
2x8,800005474432,143054966912,0.94
2x8,800005474432,144055351296,0.88
2x8,800005474432,145055735680,0.91
2x8,800005474432,146056120064,0.83
2x8,800005474432,147056504448,0.8
2x8,800005474432,148056888832,0.94
2x8,800005474432,149057273216,0.9
2x8,800005474432,150057657600,0.76
2x8,800005474432,151058041984,0.93
2x8,800005474432,152058426368,0.76
2x8,800005474432,153058810752,0.81
2x8,800005474432,154059195136,0.94
2x8,800005474432,155059579520,0.83
2x8,800005474432,156059963904,0.89
2x8,800005474432,157060348288,0.77
2x8,800005474432,158060732672,0.99
2x8,800005474432,159061117056,0.92
2x8,800005474432,160061501440,0.86
2x8,800005474432,161061885824,0.88
2x8,800005474432,162062270208,0.96
2x8,800005474432,163062654592,0.97
2x8,800005474432,164063038976,0.85
2x8,800005474432,165063423360,0.84
2x8,800005474432,166063807744,0.89
2x8,800005474432,167064192128,0.87
2x8,800005474432,168064576512,0.96
2x8,800005474432,169064960896,0.87
2x8,800005474432,170065345280,1.0
2x8,800005474432,171065729664,0.87
