model_config,flops,task_0_flops,task_0_accuracy
2x8,700004784768,1000384384,0.52
2x8,700004784768,2000768768,0.55
2x8,700004784768,3001153152,0.55
2x8,700004784768,4001537536,0.5
2x8,700004784768,5001921920,0.48
2x8,700004784768,6002306304,0.61
2x8,700004784768,7002690688,0.52
2x8,700004784768,8003075072,0.52
2x8,700004784768,9003459456,0.51
2x8,700004784768,10003843840,0.44
2x8,700004784768,11004228224,0.46
2x8,700004784768,12004612608,0.49
2x8,700004784768,13004996992,0.53
2x8,700004784768,14005381376,0.47
2x8,700004784768,15005765760,0.56
2x8,700004784768,16006150144,0.52
2x8,700004784768,17006534528,0.73
2x8,700004784768,18006918912,0.75
2x8,700004784768,19007303296,0.88
2x8,700004784768,20007687680,0.79
2x8,700004784768,21008072064,0.98
2x8,700004784768,22008456448,0.88
2x8,700004784768,23008840832,0.8
2x8,700004784768,24009225216,0.85
2x8,700004784768,25009609600,0.82
2x8,700004784768,26009993984,0.88
2x8,700004784768,27010378368,0.87
2x8,700004784768,28010762752,0.98
2x8,700004784768,29011147136,0.87
2x8,700004784768,30011531520,0.96
2x8,700004784768,31011915904,1.0
2x8,700004784768,32012300288,0.9
2x8,700004784768,33012684672,0.94
2x8,700004784768,34013069056,0.83
2x8,700004784768,35013453440,0.97
2x8,700004784768,36013837824,0.77
2x8,700004784768,37014222208,1.0
2x8,700004784768,38014606592,0.96
2x8,700004784768,39014990976,0.93
2x8,700004784768,40015375360,0.84
2x8,700004784768,41015759744,0.98
2x8,700004784768,42016144128,0.77
2x8,700004784768,43016528512,0.99
2x8,700004784768,44016912896,0.81
2x8,700004784768,45017297280,0.87
2x8,700004784768,46017681664,1.0
2x8,700004784768,47018066048,0.78
2x8,700004784768,48018450432,0.97
2x8,700004784768,49018834816,0.88
2x8,700004784768,50019219200,0.83
2x8,700004784768,51019603584,0.98
2x8,700004784768,52019987968,0.86
2x8,700004784768,53020372352,0.79
2x8,700004784768,54020756736,0.89
2x8,700004784768,55021141120,0.87
2x8,700004784768,56021525504,0.95
2x8,700004784768,57021909888,0.96
2x8,700004784768,58022294272,0.98
2x8,700004784768,59022678656,0.98
2x8,700004784768,60023063040,0.93
2x8,700004784768,61023447424,0.85
2x8,700004784768,62023831808,0.88
2x8,700004784768,63024216192,0.96
2x8,700004784768,64024600576,0.8
2x8,700004784768,65024984960,0.98
2x8,700004784768,66025369344,0.78
2x8,700004784768,67025753728,0.87
2x8,700004784768,68026138112,0.95
2x8,700004784768,69026522496,0.99
2x8,700004784768,70026906880,0.97
2x8,700004784768,71027291264,0.97
2x8,700004784768,72027675648,0.89
2x8,700004784768,73028060032,0.99
2x8,700004784768,74028444416,0.91
2x8,700004784768,75028828800,0.96
2x8,700004784768,76029213184,0.95
2x8,700004784768,77029597568,0.83
2x8,700004784768,78029981952,0.94
2x8,700004784768,79030366336,0.87
2x8,700004784768,80030750720,0.87
2x8,700004784768,81031135104,0.98
2x8,700004784768,82031519488,0.86
2x8,700004784768,83031903872,0.98
2x8,700004784768,84032288256,0.8
2x8,700004784768,85032672640,0.82
2x8,700004784768,86033057024,0.81
2x8,700004784768,87033441408,0.8
2x8,700004784768,88033825792,0.88
2x8,700004784768,89034210176,0.77
2x8,700004784768,90034594560,0.95
2x8,700004784768,91034978944,0.98
2x8,700004784768,92035363328,0.85
2x8,700004784768,93035747712,0.78
2x8,700004784768,94036132096,0.81
2x8,700004784768,95036516480,0.76
2x8,700004784768,96036900864,0.81
2x8,700004784768,97037285248,0.99
2x8,700004784768,98037669632,0.98
2x8,700004784768,99038054016,0.85
2x8,700004784768,100038438400,0.95
2x8,700004784768,101038822784,0.89
2x8,700004784768,102039207168,0.94
2x8,700004784768,103039591552,0.99
2x8,700004784768,104039975936,0.84
2x8,700004784768,105040360320,0.79
2x8,700004784768,106040744704,0.92
2x8,700004784768,107041129088,0.97
2x8,700004784768,108041513472,0.98
2x8,700004784768,109041897856,0.71
2x8,700004784768,110042282240,0.96
2x8,700004784768,111042666624,0.89
2x8,700004784768,112043051008,0.99
2x8,700004784768,113043435392,0.85
2x8,700004784768,114043819776,0.91
2x8,700004784768,115044204160,0.99
2x8,700004784768,116044588544,0.84
