model_config,flops,task_0_flops,task_0_accuracy
2x8,750005129600,1000384384,0.52
2x8,750005129600,2000768768,0.55
2x8,750005129600,3001153152,0.55
2x8,750005129600,4001537536,0.5
2x8,750005129600,5001921920,0.48
2x8,750005129600,6002306304,0.61
2x8,750005129600,7002690688,0.52
2x8,750005129600,8003075072,0.52
2x8,750005129600,9003459456,0.51
2x8,750005129600,10003843840,0.44
2x8,750005129600,11004228224,0.46
2x8,750005129600,12004612608,0.49
2x8,750005129600,13004996992,0.53
2x8,750005129600,14005381376,0.47
2x8,750005129600,15005765760,0.56
2x8,750005129600,16006150144,0.52
2x8,750005129600,17006534528,0.73
2x8,750005129600,18006918912,0.75
2x8,750005129600,19007303296,0.88
2x8,750005129600,20007687680,0.79
2x8,750005129600,21008072064,0.98
2x8,750005129600,22008456448,0.88
2x8,750005129600,23008840832,0.8
2x8,750005129600,24009225216,0.85
2x8,750005129600,25009609600,0.82
2x8,750005129600,26009993984,0.88
2x8,750005129600,27010378368,0.87
2x8,750005129600,28010762752,0.98
2x8,750005129600,29011147136,0.87
2x8,750005129600,30011531520,0.96
2x8,750005129600,31011915904,1.0
2x8,750005129600,32012300288,0.9
2x8,750005129600,33012684672,0.94
2x8,750005129600,34013069056,0.83
2x8,750005129600,35013453440,0.97
2x8,750005129600,36013837824,0.77
2x8,750005129600,37014222208,1.0
2x8,750005129600,38014606592,0.96
2x8,750005129600,39014990976,0.93
2x8,750005129600,40015375360,0.84
2x8,750005129600,41015759744,0.98
2x8,750005129600,42016144128,0.77
2x8,750005129600,43016528512,0.99
2x8,750005129600,44016912896,0.81
2x8,750005129600,45017297280,0.87
2x8,750005129600,46017681664,1.0
2x8,750005129600,47018066048,0.78
2x8,750005129600,48018450432,0.97
2x8,750005129600,49018834816,0.88
2x8,750005129600,50019219200,0.83
2x8,750005129600,51019603584,0.98
2x8,750005129600,52019987968,0.86
2x8,750005129600,53020372352,0.79
2x8,750005129600,54020756736,0.89
2x8,750005129600,55021141120,0.87
2x8,750005129600,56021525504,0.95
2x8,750005129600,57021909888,0.96
2x8,750005129600,58022294272,0.98
2x8,750005129600,59022678656,0.98
2x8,750005129600,60023063040,0.93
2x8,750005129600,61023447424,0.85
2x8,750005129600,62023831808,0.88
2x8,750005129600,63024216192,0.96
2x8,750005129600,64024600576,0.8
2x8,750005129600,65024984960,0.98
2x8,750005129600,66025369344,0.78
2x8,750005129600,67025753728,0.87
2x8,750005129600,68026138112,0.95
2x8,750005129600,69026522496,0.99
2x8,750005129600,70026906880,0.97
2x8,750005129600,71027291264,0.97
2x8,750005129600,72027675648,0.89
2x8,750005129600,73028060032,0.99
2x8,750005129600,74028444416,0.91
2x8,750005129600,75028828800,0.96
2x8,750005129600,76029213184,0.95
2x8,750005129600,77029597568,0.83
2x8,750005129600,78029981952,0.94
2x8,750005129600,79030366336,0.87
2x8,750005129600,80030750720,0.87
2x8,750005129600,81031135104,0.98
2x8,750005129600,82031519488,0.86
2x8,750005129600,83031903872,0.98
2x8,750005129600,84032288256,0.8
2x8,750005129600,85032672640,0.82
2x8,750005129600,86033057024,0.81
2x8,750005129600,87033441408,0.8
2x8,750005129600,88033825792,0.88
2x8,750005129600,89034210176,0.77
2x8,750005129600,90034594560,0.95
2x8,750005129600,91034978944,0.98
2x8,750005129600,92035363328,0.85
2x8,750005129600,93035747712,0.78
2x8,750005129600,94036132096,0.81
2x8,750005129600,95036516480,0.76
2x8,750005129600,96036900864,0.81
2x8,750005129600,97037285248,0.99
2x8,750005129600,98037669632,0.98
2x8,750005129600,99038054016,0.85
2x8,750005129600,100038438400,0.95
2x8,750005129600,101038822784,0.89
2x8,750005129600,102039207168,0.94
2x8,750005129600,103039591552,0.99
2x8,750005129600,104039975936,0.84
2x8,750005129600,105040360320,0.79
2x8,750005129600,106040744704,0.92
2x8,750005129600,107041129088,0.97
2x8,750005129600,108041513472,0.98
2x8,750005129600,109041897856,0.71
2x8,750005129600,110042282240,0.96
2x8,750005129600,111042666624,0.89
2x8,750005129600,112043051008,0.99
2x8,750005129600,113043435392,0.85
2x8,750005129600,114043819776,0.91
2x8,750005129600,115044204160,0.99
2x8,750005129600,116044588544,0.84
2x8,750005129600,117044972928,0.87
2x8,750005129600,118045357312,0.82
2x8,750005129600,119045741696,0.95
2x8,750005129600,120046126080,0.75
2x8,750005129600,121046510464,0.82
2x8,750005129600,122046894848,0.98
2x8,750005129600,123047279232,0.96
2x8,750005129600,124047663616,0.96
2x8,750005129600,125048048000,0.91
2x8,750005129600,126048432384,0.82
2x8,750005129600,127048816768,0.78
2x8,750005129600,128049201152,0.94
2x8,750005129600,129049585536,0.93
