model_config,flops,task_0_flops,task_0_accuracy
8x64,951312689280,1008107392,0.48
8x64,951312689280,2016214784,0.53
8x64,951312689280,3024322176,0.47
8x64,951312689280,4032429568,0.49
8x64,951312689280,5040536960,0.58
8x64,951312689280,6048644352,0.49
8x64,951312689280,7056751744,0.44
8x64,951312689280,8064859136,0.54
8x64,951312689280,9072966528,0.5
8x64,951312689280,10081073920,0.62
8x64,951312689280,11089181312,0.56
8x64,951312689280,12097288704,0.52
8x64,951312689280,13105396096,0.55
8x64,951312689280,14113503488,0.58
8x64,951312689280,15121610880,0.41
8x64,951312689280,16129718272,0.51
8x64,951312689280,17137825664,0.58
8x64,951312689280,18145933056,0.56
8x64,951312689280,19154040448,0.64
8x64,951312689280,20162147840,0.85
8x64,951312689280,21170255232,0.98
8x64,951312689280,22178362624,1.0
8x64,951312689280,23186470016,1.0
8x64,951312689280,24194577408,1.0
8x64,951312689280,25202684800,1.0
8x64,951312689280,26210792192,1.0
8x64,951312689280,27218899584,1.0
8x64,951312689280,28227006976,1.0
8x64,951312689280,29235114368,1.0
8x64,951312689280,30243221760,1.0
8x64,951312689280,31251329152,1.0
8x64,951312689280,32259436544,1.0
8x64,951312689280,33267543936,1.0
8x64,951312689280,34275651328,1.0
8x64,951312689280,35283758720,1.0
8x64,951312689280,36291866112,1.0
8x64,951312689280,37299973504,1.0
8x64,951312689280,38308080896,1.0
8x64,951312689280,39316188288,0.99
8x64,951312689280,40324295680,1.0
8x64,951312689280,41332403072,1.0
8x64,951312689280,42340510464,1.0
8x64,951312689280,43348617856,1.0
8x64,951312689280,44356725248,1.0
8x64,951312689280,45364832640,1.0
8x64,951312689280,46372940032,1.0
8x64,951312689280,47381047424,1.0
8x64,951312689280,48389154816,1.0
8x64,951312689280,49397262208,1.0
8x64,951312689280,50405369600,1.0
8x64,951312689280,51413476992,1.0
8x64,951312689280,52421584384,1.0
8x64,951312689280,53429691776,1.0
8x64,951312689280,54437799168,1.0
8x64,951312689280,55445906560,1.0
8x64,951312689280,56454013952,1.0
8x64,951312689280,57462121344,1.0
8x64,951312689280,58470228736,1.0
8x64,951312689280,59478336128,1.0
8x64,951312689280,60486443520,1.0
8x64,951312689280,61494550912,1.0
8x64,951312689280,62502658304,1.0
8x64,951312689280,63510765696,1.0
8x64,951312689280,64518873088,1.0
8x64,951312689280,65526980480,1.0
8x64,951312689280,66535087872,1.0
8x64,951312689280,67543195264,1.0
8x64,951312689280,68551302656,1.0
8x64,951312689280,69559410048,1.0
8x64,951312689280,70567517440,1.0
8x64,951312689280,71575624832,1.0
8x64,951312689280,72583732224,1.0
8x64,951312689280,73591839616,1.0
8x64,951312689280,74599947008,1.0
8x64,951312689280,75608054400,1.0
8x64,951312689280,76616161792,1.0
8x64,951312689280,77624269184,1.0
8x64,951312689280,78632376576,1.0
8x64,951312689280,79640483968,1.0
8x64,951312689280,80648591360,1.0
8x64,951312689280,81656698752,1.0
8x64,951312689280,82664806144,1.0
8x64,951312689280,83672913536,1.0
8x64,951312689280,84681020928,1.0
8x64,951312689280,85689128320,1.0
8x64,951312689280,86697235712,1.0
8x64,951312689280,87705343104,1.0
8x64,951312689280,88713450496,1.0
8x64,951312689280,89721557888,1.0
8x64,951312689280,90729665280,1.0
8x64,951312689280,91737772672,1.0
8x64,951312689280,92745880064,1.0
8x64,951312689280,93753987456,1.0
8x64,951312689280,94762094848,1.0
8x64,951312689280,95770202240,1.0
8x64,951312689280,96778309632,1.0
8x64,951312689280,97786417024,1.0
8x64,951312689280,98794524416,1.0
8x64,951312689280,99802631808,1.0
8x64,951312689280,100810739200,1.0
8x64,951312689280,101818846592,1.0
8x64,951312689280,102826953984,1.0
8x64,951312689280,103835061376,1.0
8x64,951312689280,104843168768,1.0
8x64,951312689280,105851276160,1.0
8x64,951312689280,106859383552,1.0
8x64,951312689280,107867490944,1.0
8x64,951312689280,108875598336,1.0
8x64,951312689280,109883705728,1.0
8x64,951312689280,110891813120,1.0
8x64,951312689280,111899920512,1.0
8x64,951312689280,112908027904,1.0
8x64,951312689280,113916135296,1.0
8x64,951312689280,114924242688,1.0
8x64,951312689280,115932350080,1.0
8x64,951312689280,116940457472,1.0
8x64,951312689280,117948564864,1.0
8x64,951312689280,118956672256,1.0
8x64,951312689280,119964779648,0.96
8x64,951312689280,120972887040,1.0
8x64,951312689280,121980994432,1.0
8x64,951312689280,122989101824,1.0
8x64,951312689280,123997209216,1.0
8x64,951312689280,125005316608,1.0
8x64,951312689280,126013424000,1.0
8x64,951312689280,127021531392,1.0
