model_config,flops,task_0_flops,task_0_accuracy
8x64,200272682240,1008107392,0.48
8x64,200272682240,2016214784,0.53
8x64,200272682240,3024322176,0.47
8x64,200272682240,4032429568,0.49
8x64,200272682240,5040536960,0.58
8x64,200272682240,6048644352,0.49
8x64,200272682240,7056751744,0.44
8x64,200272682240,8064859136,0.54
8x64,200272682240,9072966528,0.5
8x64,200272682240,10081073920,0.62
8x64,200272682240,11089181312,0.56
8x64,200272682240,12097288704,0.52
8x64,200272682240,13105396096,0.55
8x64,200272682240,14113503488,0.58
8x64,200272682240,15121610880,0.41
8x64,200272682240,16129718272,0.51
8x64,200272682240,17137825664,0.58
8x64,200272682240,18145933056,0.56
8x64,200272682240,19154040448,0.64
8x64,200272682240,20162147840,0.85
8x64,200272682240,21170255232,0.98
8x64,200272682240,22178362624,1.0
8x64,200272682240,23186470016,1.0
8x64,200272682240,24194577408,1.0
8x64,200272682240,25202684800,1.0
8x64,200272682240,26210792192,1.0
8x64,200272682240,27218899584,1.0
8x64,200272682240,28227006976,1.0
8x64,200272682240,29235114368,1.0
8x64,200272682240,30243221760,1.0
8x64,200272682240,31251329152,1.0
8x64,200272682240,32259436544,1.0
8x64,200272682240,33267543936,1.0
8x64,200272682240,34275651328,1.0
8x64,200272682240,35283758720,1.0
8x64,200272682240,36291866112,1.0
8x64,200272682240,37299973504,1.0
8x64,200272682240,38308080896,1.0
8x64,200272682240,39316188288,0.99
8x64,200272682240,40324295680,1.0
8x64,200272682240,41332403072,1.0
8x64,200272682240,42340510464,1.0
8x64,200272682240,43348617856,1.0
8x64,200272682240,44356725248,1.0
8x64,200272682240,45364832640,1.0
8x64,200272682240,46372940032,1.0
8x64,200272682240,47381047424,1.0
8x64,200272682240,48389154816,1.0
8x64,200272682240,49397262208,1.0
8x64,200272682240,50405369600,1.0
8x64,200272682240,51413476992,1.0
8x64,200272682240,52421584384,1.0
8x64,200272682240,53429691776,1.0
8x64,200272682240,54437799168,1.0
8x64,200272682240,55445906560,1.0
8x64,200272682240,56454013952,1.0
8x64,200272682240,57462121344,1.0
8x64,200272682240,58470228736,1.0
8x64,200272682240,59478336128,1.0
8x64,200272682240,60486443520,1.0
8x64,200272682240,61494550912,1.0
8x64,200272682240,62502658304,1.0
8x64,200272682240,63510765696,1.0
8x64,200272682240,64518873088,1.0
8x64,200272682240,65526980480,1.0
8x64,200272682240,66535087872,1.0
8x64,200272682240,67543195264,1.0
8x64,200272682240,68551302656,1.0
8x64,200272682240,69559410048,1.0
8x64,200272682240,70567517440,1.0
8x64,200272682240,71575624832,1.0
8x64,200272682240,72583732224,1.0
8x64,200272682240,73591839616,1.0
8x64,200272682240,74599947008,1.0
8x64,200272682240,75608054400,1.0
8x64,200272682240,76616161792,1.0
8x64,200272682240,77624269184,1.0
8x64,200272682240,78632376576,1.0
8x64,200272682240,79640483968,1.0
8x64,200272682240,80648591360,1.0
8x64,200272682240,81656698752,1.0
8x64,200272682240,82664806144,1.0
8x64,200272682240,83672913536,1.0
8x64,200272682240,84681020928,1.0
8x64,200272682240,85689128320,1.0
8x64,200272682240,86697235712,1.0
8x64,200272682240,87705343104,1.0
8x64,200272682240,88713450496,1.0
