model_config,flops,task_0_flops,task_0_accuracy
8x64,500688685056,1008107392,0.48
8x64,500688685056,2016214784,0.53
8x64,500688685056,3024322176,0.47
8x64,500688685056,4032429568,0.49
8x64,500688685056,5040536960,0.58
8x64,500688685056,6048644352,0.49
8x64,500688685056,7056751744,0.44
8x64,500688685056,8064859136,0.54
8x64,500688685056,9072966528,0.5
8x64,500688685056,10081073920,0.62
8x64,500688685056,11089181312,0.56
8x64,500688685056,12097288704,0.52
8x64,500688685056,13105396096,0.55
8x64,500688685056,14113503488,0.58
8x64,500688685056,15121610880,0.41
8x64,500688685056,16129718272,0.51
8x64,500688685056,17137825664,0.58
8x64,500688685056,18145933056,0.56
8x64,500688685056,19154040448,0.64
8x64,500688685056,20162147840,0.85
8x64,500688685056,21170255232,0.98
8x64,500688685056,22178362624,1.0
8x64,500688685056,23186470016,1.0
8x64,500688685056,24194577408,1.0
8x64,500688685056,25202684800,1.0
8x64,500688685056,26210792192,1.0
8x64,500688685056,27218899584,1.0
8x64,500688685056,28227006976,1.0
8x64,500688685056,29235114368,1.0
8x64,500688685056,30243221760,1.0
8x64,500688685056,31251329152,1.0
8x64,500688685056,32259436544,1.0
8x64,500688685056,33267543936,1.0
8x64,500688685056,34275651328,1.0
8x64,500688685056,35283758720,1.0
8x64,500688685056,36291866112,1.0
8x64,500688685056,37299973504,1.0
8x64,500688685056,38308080896,1.0
8x64,500688685056,39316188288,0.99
8x64,500688685056,40324295680,1.0
8x64,500688685056,41332403072,1.0
8x64,500688685056,42340510464,1.0
8x64,500688685056,43348617856,1.0
8x64,500688685056,44356725248,1.0
8x64,500688685056,45364832640,1.0
8x64,500688685056,46372940032,1.0
8x64,500688685056,47381047424,1.0
8x64,500688685056,48389154816,1.0
8x64,500688685056,49397262208,1.0
8x64,500688685056,50405369600,1.0
8x64,500688685056,51413476992,1.0
8x64,500688685056,52421584384,1.0
8x64,500688685056,53429691776,1.0
8x64,500688685056,54437799168,1.0
8x64,500688685056,55445906560,1.0
8x64,500688685056,56454013952,1.0
8x64,500688685056,57462121344,1.0
8x64,500688685056,58470228736,1.0
8x64,500688685056,59478336128,1.0
8x64,500688685056,60486443520,1.0
8x64,500688685056,61494550912,1.0
8x64,500688685056,62502658304,1.0
8x64,500688685056,63510765696,1.0
8x64,500688685056,64518873088,1.0
8x64,500688685056,65526980480,1.0
8x64,500688685056,66535087872,1.0
8x64,500688685056,67543195264,1.0
8x64,500688685056,68551302656,1.0
8x64,500688685056,69559410048,1.0
8x64,500688685056,70567517440,1.0
8x64,500688685056,71575624832,1.0
8x64,500688685056,72583732224,1.0
8x64,500688685056,73591839616,1.0
8x64,500688685056,74599947008,1.0
8x64,500688685056,75608054400,1.0
8x64,500688685056,76616161792,1.0
8x64,500688685056,77624269184,1.0
8x64,500688685056,78632376576,1.0
8x64,500688685056,79640483968,1.0
8x64,500688685056,80648591360,1.0
8x64,500688685056,81656698752,1.0
8x64,500688685056,82664806144,1.0
8x64,500688685056,83672913536,1.0
8x64,500688685056,84681020928,1.0
8x64,500688685056,85689128320,1.0
8x64,500688685056,86697235712,1.0
8x64,500688685056,87705343104,1.0
8x64,500688685056,88713450496,1.0
8x64,500688685056,89721557888,1.0
8x64,500688685056,90729665280,1.0
8x64,500688685056,91737772672,1.0
8x64,500688685056,92745880064,1.0
8x64,500688685056,93753987456,1.0
8x64,500688685056,94762094848,1.0
8x64,500688685056,95770202240,1.0
8x64,500688685056,96778309632,1.0
8x64,500688685056,97786417024,1.0
8x64,500688685056,98794524416,1.0
8x64,500688685056,99802631808,1.0
8x64,500688685056,100810739200,1.0
8x64,500688685056,101818846592,1.0
8x64,500688685056,102826953984,1.0
8x64,500688685056,103835061376,1.0
8x64,500688685056,104843168768,1.0
8x64,500688685056,105851276160,1.0
8x64,500688685056,106859383552,1.0
8x64,500688685056,107867490944,1.0
8x64,500688685056,108875598336,1.0
8x64,500688685056,109883705728,1.0
8x64,500688685056,110891813120,1.0
8x64,500688685056,111899920512,1.0
8x64,500688685056,112908027904,1.0
8x64,500688685056,113916135296,1.0
8x64,500688685056,114924242688,1.0
8x64,500688685056,115932350080,1.0
8x64,500688685056,116940457472,1.0
8x64,500688685056,117948564864,1.0
8x64,500688685056,118956672256,1.0
8x64,500688685056,119964779648,0.96
8x64,500688685056,120972887040,1.0
8x64,500688685056,121980994432,1.0
8x64,500688685056,122989101824,1.0
8x64,500688685056,123997209216,1.0
8x64,500688685056,125005316608,1.0
8x64,500688685056,126013424000,1.0
8x64,500688685056,127021531392,1.0
8x64,500688685056,128029638784,1.0
8x64,500688685056,129037746176,1.0
8x64,500688685056,130045853568,1.0
8x64,500688685056,131053960960,1.0
8x64,500688685056,132062068352,1.0
8x64,500688685056,133070175744,1.0
8x64,500688685056,134078283136,1.0
8x64,500688685056,135086390528,1.0
8x64,500688685056,136094497920,1.0
8x64,500688685056,137102605312,1.0
8x64,500688685056,138110712704,1.0
8x64,500688685056,139118820096,1.0
8x64,500688685056,140126927488,1.0
8x64,500688685056,141135034880,1.0
8x64,500688685056,142143142272,1.0
8x64,500688685056,143151249664,1.0
8x64,500688685056,144159357056,1.0
8x64,500688685056,145167464448,1.0
8x64,500688685056,146175571840,1.0
8x64,500688685056,147183679232,1.0
