model_config,flops,task_0_flops,task_0_accuracy
12x256,667888366080,4281335680,0.48
12x256,667888366080,8562671360,0.52
12x256,667888366080,12844007040,0.46
12x256,667888366080,17125342720,0.45
12x256,667888366080,21406678400,0.53
12x256,667888366080,25688014080,0.51
12x256,667888366080,29969349760,0.49
12x256,667888366080,34250685440,0.52
12x256,667888366080,38532021120,0.5
12x256,667888366080,42813356800,0.45
12x256,667888366080,47094692480,0.51
12x256,667888366080,51376028160,0.49
12x256,667888366080,55657363840,0.45
12x256,667888366080,59938699520,0.54
12x256,667888366080,64220035200,0.51
12x256,667888366080,68501370880,0.49
12x256,667888366080,72782706560,0.54
12x256,667888366080,77064042240,0.5
12x256,667888366080,81345377920,0.57
12x256,667888366080,85626713600,0.56
12x256,667888366080,89908049280,0.6
12x256,667888366080,94189384960,0.51
12x256,667888366080,98470720640,0.53
12x256,667888366080,102752056320,0.5
12x256,667888366080,107033392000,0.56
12x256,667888366080,111314727680,0.51
12x256,667888366080,115596063360,0.48
12x256,667888366080,119877399040,0.56
12x256,667888366080,124158734720,0.53
12x256,667888366080,128440070400,0.64
12x256,667888366080,132721406080,0.46
12x256,667888366080,137002741760,0.53
12x256,667888366080,141284077440,0.43
12x256,667888366080,145565413120,0.48
12x256,667888366080,149846748800,0.56
12x256,667888366080,154128084480,0.44
12x256,667888366080,158409420160,0.48
12x256,667888366080,162690755840,0.6
12x256,667888366080,166972091520,0.66
12x256,667888366080,171253427200,0.63
12x256,667888366080,175534762880,0.64
12x256,667888366080,179816098560,0.62
12x256,667888366080,184097434240,0.65
12x256,667888366080,188378769920,0.69
12x256,667888366080,192660105600,0.81
12x256,667888366080,196941441280,0.72
12x256,667888366080,201222776960,0.81
12x256,667888366080,205504112640,0.94
12x256,667888366080,209785448320,0.89
12x256,667888366080,214066784000,0.93
12x256,667888366080,218348119680,0.94
12x256,667888366080,222629455360,0.96
12x256,667888366080,226910791040,1.0
12x256,667888366080,231192126720,1.0
12x256,667888366080,235473462400,0.99
12x256,667888366080,239754798080,1.0
12x256,667888366080,244036133760,0.98
12x256,667888366080,248317469440,0.99
12x256,667888366080,252598805120,1.0
12x256,667888366080,256880140800,1.0
12x256,667888366080,261161476480,1.0
12x256,667888366080,265442812160,1.0
12x256,667888366080,269724147840,0.98
12x256,667888366080,274005483520,0.99
12x256,667888366080,278286819200,1.0
12x256,667888366080,282568154880,1.0
12x256,667888366080,286849490560,0.96
12x256,667888366080,291130826240,1.0
12x256,667888366080,295412161920,1.0
12x256,667888366080,299693497600,1.0
12x256,667888366080,303974833280,1.0
12x256,667888366080,308256168960,0.99
12x256,667888366080,312537504640,1.0
12x256,667888366080,316818840320,1.0
12x256,667888366080,321100176000,1.0
12x256,667888366080,325381511680,1.0
12x256,667888366080,329662847360,1.0
12x256,667888366080,333944183040,1.0
12x256,667888366080,338225518720,1.0
12x256,667888366080,342506854400,1.0
12x256,667888366080,346788190080,1.0
12x256,667888366080,351069525760,1.0
12x256,667888366080,355350861440,1.0
12x256,667888366080,359632197120,1.0
12x256,667888366080,363913532800,1.0
12x256,667888366080,368194868480,1.0
12x256,667888366080,372476204160,0.95
12x256,667888366080,376757539840,1.0
12x256,667888366080,381038875520,1.0
12x256,667888366080,385320211200,0.97
12x256,667888366080,389601546880,1.0
12x256,667888366080,393882882560,1.0
12x256,667888366080,398164218240,1.0
12x256,667888366080,402445553920,1.0
12x256,667888366080,406726889600,1.0
12x256,667888366080,411008225280,1.0
12x256,667888366080,415289560960,1.0
12x256,667888366080,419570896640,1.0
12x256,667888366080,423852232320,1.0
12x256,667888366080,428133568000,1.0
12x256,667888366080,432414903680,1.0
12x256,667888366080,436696239360,1.0
12x256,667888366080,440977575040,1.0
12x256,667888366080,445258910720,1.0
12x256,667888366080,449540246400,0.97
12x256,667888366080,453821582080,1.0
12x256,667888366080,458102917760,1.0
12x256,667888366080,462384253440,1.0
12x256,667888366080,466665589120,1.0
12x256,667888366080,470946924800,1.0
12x256,667888366080,475228260480,1.0
12x256,667888366080,479509596160,1.0
12x256,667888366080,483790931840,1.0
12x256,667888366080,488072267520,0.99
12x256,667888366080,492353603200,1.0
12x256,667888366080,496634938880,0.99
12x256,667888366080,500916274560,1.0
12x256,667888366080,505197610240,1.0
12x256,667888366080,509478945920,1.0
12x256,667888366080,513760281600,1.0
12x256,667888366080,518041617280,1.0
12x256,667888366080,522322952960,1.0
12x256,667888366080,526604288640,1.0
12x256,667888366080,530885624320,0.97
12x256,667888366080,535166960000,1.0
12x256,667888366080,539448295680,0.96
12x256,667888366080,543729631360,1.0
12x256,667888366080,548010967040,1.0
12x256,667888366080,552292302720,1.0
12x256,667888366080,556573638400,1.0
12x256,667888366080,560854974080,1.0
12x256,667888366080,565136309760,1.0
12x256,667888366080,569417645440,1.0
12x256,667888366080,573698981120,1.0
12x256,667888366080,577980316800,1.0
12x256,667888366080,582261652480,1.0
12x256,667888366080,586542988160,1.0
12x256,667888366080,590824323840,1.0
12x256,667888366080,595105659520,1.0
12x256,667888366080,599386995200,1.0
12x256,667888366080,603668330880,1.0
12x256,667888366080,607949666560,1.0
12x256,667888366080,612231002240,1.0
12x256,667888366080,616512337920,1.0
12x256,667888366080,620793673600,1.0
12x256,667888366080,625075009280,1.0
12x256,667888366080,629356344960,1.0
12x256,667888366080,633637680640,0.96
12x256,667888366080,637919016320,1.0
12x256,667888366080,642200352000,1.0
12x256,667888366080,646481687680,1.0
12x256,667888366080,650763023360,1.0
12x256,667888366080,655044359040,1.0
12x256,667888366080,659325694720,1.0
12x256,667888366080,663607030400,1.0
12x256,667888366080,667888366080,0.97
