model_config,flops,task_0_flops,task_0_accuracy
12x256,154128084480,4281335680,0.48
12x256,154128084480,8562671360,0.52
12x256,154128084480,12844007040,0.46
12x256,154128084480,17125342720,0.45
12x256,154128084480,21406678400,0.53
12x256,154128084480,25688014080,0.51
12x256,154128084480,29969349760,0.49
12x256,154128084480,34250685440,0.52
12x256,154128084480,38532021120,0.5
12x256,154128084480,42813356800,0.45
12x256,154128084480,47094692480,0.51
12x256,154128084480,51376028160,0.49
12x256,154128084480,55657363840,0.45
12x256,154128084480,59938699520,0.54
12x256,154128084480,64220035200,0.51
12x256,154128084480,68501370880,0.49
12x256,154128084480,72782706560,0.54
12x256,154128084480,77064042240,0.5
12x256,154128084480,81345377920,0.57
12x256,154128084480,85626713600,0.56
12x256,154128084480,89908049280,0.6
12x256,154128084480,94189384960,0.51
12x256,154128084480,98470720640,0.53
12x256,154128084480,102752056320,0.5
12x256,154128084480,107033392000,0.56
12x256,154128084480,111314727680,0.51
12x256,154128084480,115596063360,0.48
12x256,154128084480,119877399040,0.56
12x256,154128084480,124158734720,0.53
12x256,154128084480,128440070400,0.64
12x256,154128084480,132721406080,0.46
12x256,154128084480,137002741760,0.53
12x256,154128084480,141284077440,0.43
12x256,154128084480,145565413120,0.48
12x256,154128084480,149846748800,0.56
12x256,154128084480,154128084480,0.44
