model_config,flops,task_0_flops,task_0_accuracy
12x256,308256168960,4281335680,0.48
12x256,308256168960,8562671360,0.52
12x256,308256168960,12844007040,0.46
12x256,308256168960,17125342720,0.45
12x256,308256168960,21406678400,0.53
12x256,308256168960,25688014080,0.51
12x256,308256168960,29969349760,0.49
12x256,308256168960,34250685440,0.52
12x256,308256168960,38532021120,0.5
12x256,308256168960,42813356800,0.45
12x256,308256168960,47094692480,0.51
12x256,308256168960,51376028160,0.49
12x256,308256168960,55657363840,0.45
12x256,308256168960,59938699520,0.54
12x256,308256168960,64220035200,0.51
12x256,308256168960,68501370880,0.49
12x256,308256168960,72782706560,0.54
12x256,308256168960,77064042240,0.5
12x256,308256168960,81345377920,0.57
12x256,308256168960,85626713600,0.56
12x256,308256168960,89908049280,0.6
12x256,308256168960,94189384960,0.51
12x256,308256168960,98470720640,0.53
12x256,308256168960,102752056320,0.5
12x256,308256168960,107033392000,0.56
12x256,308256168960,111314727680,0.51
12x256,308256168960,115596063360,0.48
12x256,308256168960,119877399040,0.56
12x256,308256168960,124158734720,0.53
12x256,308256168960,128440070400,0.64
12x256,308256168960,132721406080,0.46
12x256,308256168960,137002741760,0.53
12x256,308256168960,141284077440,0.43
12x256,308256168960,145565413120,0.48
12x256,308256168960,149846748800,0.56
12x256,308256168960,154128084480,0.44
12x256,308256168960,158409420160,0.48
12x256,308256168960,162690755840,0.6
12x256,308256168960,166972091520,0.66
12x256,308256168960,171253427200,0.63
12x256,308256168960,175534762880,0.64
12x256,308256168960,179816098560,0.62
12x256,308256168960,184097434240,0.65
12x256,308256168960,188378769920,0.69
12x256,308256168960,192660105600,0.81
12x256,308256168960,196941441280,0.72
12x256,308256168960,201222776960,0.81
12x256,308256168960,205504112640,0.94
12x256,308256168960,209785448320,0.89
12x256,308256168960,214066784000,0.93
12x256,308256168960,218348119680,0.94
12x256,308256168960,222629455360,0.96
12x256,308256168960,226910791040,1.0
12x256,308256168960,231192126720,1.0
12x256,308256168960,235473462400,0.99
12x256,308256168960,239754798080,1.0
12x256,308256168960,244036133760,0.98
12x256,308256168960,248317469440,0.99
12x256,308256168960,252598805120,1.0
12x256,308256168960,256880140800,1.0
12x256,308256168960,261161476480,1.0
12x256,308256168960,265442812160,1.0
12x256,308256168960,269724147840,0.98
12x256,308256168960,274005483520,0.99
12x256,308256168960,278286819200,1.0
12x256,308256168960,282568154880,1.0
12x256,308256168960,286849490560,0.96
12x256,308256168960,291130826240,1.0
12x256,308256168960,295412161920,1.0
12x256,308256168960,299693497600,1.0
12x256,308256168960,303974833280,1.0
12x256,308256168960,308256168960,0.99
