model_config,flops,task_0_flops,task_0_accuracy
6x32,50007000960,1020551040,0.48
6x32,50007000960,2041102080,0.51
6x32,50007000960,3061653120,0.45
6x32,50007000960,4082204160,0.57
6x32,50007000960,5102755200,0.53
6x32,50007000960,6123306240,0.54
6x32,50007000960,7143857280,1.0
6x32,50007000960,8164408320,1.0
6x32,50007000960,9184959360,1.0
6x32,50007000960,10205510400,1.0
6x32,50007000960,11226061440,1.0
6x32,50007000960,12246612480,1.0
6x32,50007000960,13267163520,1.0
6x32,50007000960,14287714560,1.0
6x32,50007000960,15308265600,1.0
6x32,50007000960,16328816640,0.9
6x32,50007000960,17349367680,1.0
6x32,50007000960,18369918720,1.0
6x32,50007000960,19390469760,1.0
6x32,50007000960,20411020800,1.0
6x32,50007000960,21431571840,1.0
6x32,50007000960,22452122880,1.0
6x32,50007000960,23472673920,1.0
6x32,50007000960,24493224960,1.0
6x32,50007000960,25513776000,1.0
6x32,50007000960,26534327040,1.0
6x32,50007000960,27554878080,1.0
6x32,50007000960,28575429120,1.0
6x32,50007000960,29595980160,1.0
6x32,50007000960,30616531200,1.0
6x32,50007000960,31637082240,1.0
6x32,50007000960,32657633280,1.0
6x32,50007000960,33678184320,1.0
6x32,50007000960,34698735360,1.0
6x32,50007000960,35719286400,1.0
6x32,50007000960,36739837440,1.0
6x32,50007000960,37760388480,1.0
6x32,50007000960,38780939520,1.0
6x32,50007000960,39801490560,1.0
6x32,50007000960,40822041600,1.0
6x32,50007000960,41842592640,1.0
6x32,50007000960,42863143680,1.0
6x32,50007000960,43883694720,1.0
6x32,50007000960,44904245760,1.0
6x32,50007000960,45924796800,1.0
6x32,50007000960,46945347840,1.0
6x32,50007000960,47965898880,1.0
6x32,50007000960,48986449920,1.0
6x32,50007000960,50007000960,1.0
