model_config,flops,task_0_flops,task_0_accuracy
4x16,600043902208,1003241344,0.47
4x16,600043902208,2006482688,0.51
4x16,600043902208,3009724032,0.97
4x16,600043902208,4012965376,0.99
4x16,600043902208,5016206720,1.0
4x16,600043902208,6019448064,0.68
4x16,600043902208,7022689408,1.0
4x16,600043902208,8025930752,1.0
4x16,600043902208,9029172096,1.0
4x16,600043902208,10032413440,1.0
4x16,600043902208,11035654784,1.0
4x16,600043902208,12038896128,1.0
4x16,600043902208,13042137472,1.0
4x16,600043902208,14045378816,1.0
4x16,600043902208,15048620160,0.97
4x16,600043902208,16051861504,1.0
4x16,600043902208,17055102848,1.0
4x16,600043902208,18058344192,1.0
4x16,600043902208,19061585536,0.86
4x16,600043902208,20064826880,1.0
4x16,600043902208,21068068224,1.0
4x16,600043902208,22071309568,1.0
4x16,600043902208,23074550912,1.0
4x16,600043902208,24077792256,1.0
4x16,600043902208,25081033600,1.0
4x16,600043902208,26084274944,1.0
4x16,600043902208,27087516288,1.0
4x16,600043902208,28090757632,1.0
4x16,600043902208,29093998976,1.0
4x16,600043902208,30097240320,1.0
4x16,600043902208,31100481664,1.0
4x16,600043902208,32103723008,1.0
4x16,600043902208,33106964352,1.0
4x16,600043902208,34110205696,1.0
4x16,600043902208,35113447040,1.0
4x16,600043902208,36116688384,1.0
4x16,600043902208,37119929728,1.0
4x16,600043902208,38123171072,0.92
4x16,600043902208,39126412416,1.0
4x16,600043902208,40129653760,1.0
4x16,600043902208,41132895104,1.0
4x16,600043902208,42136136448,1.0
4x16,600043902208,43139377792,1.0
4x16,600043902208,44142619136,1.0
4x16,600043902208,45145860480,1.0
4x16,600043902208,46149101824,1.0
4x16,600043902208,47152343168,1.0
4x16,600043902208,48155584512,1.0
4x16,600043902208,49158825856,1.0
4x16,600043902208,50162067200,1.0
4x16,600043902208,51165308544,1.0
4x16,600043902208,52168549888,1.0
4x16,600043902208,53171791232,1.0
4x16,600043902208,54175032576,1.0
4x16,600043902208,55178273920,1.0
4x16,600043902208,56181515264,1.0
4x16,600043902208,57184756608,1.0
4x16,600043902208,58187997952,1.0
4x16,600043902208,59191239296,1.0
4x16,600043902208,60194480640,1.0
4x16,600043902208,61197721984,1.0
4x16,600043902208,62200963328,1.0
4x16,600043902208,63204204672,1.0
4x16,600043902208,64207446016,1.0
4x16,600043902208,65210687360,1.0
4x16,600043902208,66213928704,1.0
4x16,600043902208,67217170048,0.81
4x16,600043902208,68220411392,1.0
4x16,600043902208,69223652736,1.0
4x16,600043902208,70226894080,1.0
4x16,600043902208,71230135424,1.0
4x16,600043902208,72233376768,1.0
4x16,600043902208,73236618112,1.0
4x16,600043902208,74239859456,1.0
4x16,600043902208,75243100800,1.0
4x16,600043902208,76246342144,1.0
4x16,600043902208,77249583488,1.0
4x16,600043902208,78252824832,1.0
4x16,600043902208,79256066176,1.0
4x16,600043902208,80259307520,1.0
4x16,600043902208,81262548864,1.0
4x16,600043902208,82265790208,1.0
4x16,600043902208,83269031552,1.0
4x16,600043902208,84272272896,1.0
4x16,600043902208,85275514240,1.0
4x16,600043902208,86278755584,1.0
4x16,600043902208,87281996928,1.0
4x16,600043902208,88285238272,1.0
4x16,600043902208,89288479616,1.0
4x16,600043902208,90291720960,1.0
4x16,600043902208,91294962304,1.0
4x16,600043902208,92298203648,1.0
4x16,600043902208,93301444992,1.0
4x16,600043902208,94304686336,1.0
4x16,600043902208,95307927680,1.0
4x16,600043902208,96311169024,1.0
4x16,600043902208,97314410368,1.0
4x16,600043902208,98317651712,1.0
4x16,600043902208,99320893056,1.0
4x16,600043902208,100324134400,1.0
4x16,600043902208,101327375744,1.0
4x16,600043902208,102330617088,1.0
4x16,600043902208,103333858432,1.0
4x16,600043902208,104337099776,1.0
4x16,600043902208,105340341120,1.0
4x16,600043902208,106343582464,1.0
4x16,600043902208,107346823808,1.0
4x16,600043902208,108350065152,1.0
4x16,600043902208,109353306496,1.0
4x16,600043902208,110356547840,1.0
4x16,600043902208,111359789184,1.0
4x16,600043902208,112363030528,1.0
4x16,600043902208,113366271872,1.0
4x16,600043902208,114369513216,1.0
4x16,600043902208,115372754560,1.0
4x16,600043902208,116375995904,1.0
4x16,600043902208,117379237248,1.0
4x16,600043902208,118382478592,1.0
4x16,600043902208,119385719936,1.0
4x16,600043902208,120388961280,1.0
4x16,600043902208,121392202624,1.0
4x16,600043902208,122395443968,1.0
4x16,600043902208,123398685312,1.0
4x16,600043902208,124401926656,1.0
4x16,600043902208,125405168000,1.0
4x16,600043902208,126408409344,1.0
