flops,loss,accuracy
4109893632,0.7041916561126709,0.492
8391229312,0.7022900972366333,0.518
12672564992,0.7026067810058594,0.511
16953900672,0.7089373950958252,0.483
21235236352,0.7052055053710937,0.509
25516572032,0.7048618869781494,0.482
29797907712,0.7036192364692688,0.5
34079243392,0.6960091638565064,0.521
38360579072,0.7030487995147705,0.504
42641914752,0.6994701972007752,0.542
46923250432,0.6992825317382813,0.496
51204586112,0.6945284814834595,0.508
55485921792,0.6973994607925416,0.51
59767257472,0.6980916152000427,0.493
64048593152,0.6989590644836425,0.511
68329928832,0.6945592226982117,0.481
72611264512,0.6892721362113953,0.517
76892600192,0.6972768568992614,0.489
81173935872,0.6989290332794189,0.495
85455271552,0.6950082378387451,0.504
89736607232,0.7011520199775696,0.517
94017942912,0.6885959854125977,0.503
98299278592,0.6993529930114746,0.491
102580614272,0.6938660273551941,0.525
106861949952,0.703188346862793,0.485
111143285632,0.6910490698814392,0.49
115424621312,0.6959717807769775,0.507
119705956992,0.6997284307479859,0.484
123987292672,0.6959497766494751,0.512
128268628352,0.6923993940353393,0.516
132549964032,0.6948130722045899,0.504
136831299712,0.6945309448242187,0.491
141112635392,0.6985585775375366,0.523
145393971072,0.6964264364242554,0.499
149675306752,0.6872112131118775,0.504
153956642432,0.6925304279327392,0.507
158237978112,0.6897417230606079,0.502
162519313792,0.6847255992889404,0.507
166800649472,0.6930828433036804,0.505
171081985152,0.6925818367004395,0.493
175363320832,0.6884224576950073,0.486
179644656512,0.6878165121078491,0.493
183925992192,0.6901954441070557,0.515
188207327872,0.6928200187683106,0.501
192488663552,0.6901786341667175,0.519
196769999232,0.6903554382324218,0.51
201051334912,0.687179349899292,0.472
205332670592,0.6871168265342712,0.505
209614006272,0.6916128606796265,0.488
213895341952,0.6827344255447387,0.511
218176677632,0.6893290119171143,0.494
222458013312,0.6876665477752686,0.496
226739348992,0.6842307415008545,0.496
231020684672,0.6805392017364502,0.526
235302020352,0.6816991176605225,0.521
239583356032,0.6841862382888794,0.526
243864691712,0.6734987034797668,0.524
248146027392,0.6736062445640564,0.513
252427363072,0.6721318583488465,0.509
256708698752,0.6626877193450927,0.54
260990034432,0.6651995801925659,0.539
265271370112,0.6675896368026734,0.52
269552705792,0.6569950742721558,0.541
273834041472,0.6586466598510742,0.54
278115377152,0.6550317878723144,0.548
282396712832,0.6352300395965577,0.569
286678048512,0.6243141002655029,0.598
290959384192,0.6162184934616088,0.583
295240719872,0.59423841381073,0.613
299522055552,0.5787686734199524,0.634
303803391232,0.5561953792572022,0.689
308084726912,0.5140482935905456,0.708
312366062592,0.47463835048675534,0.746
316647398272,0.4782569952011108,0.751
320928733952,0.3738861117362976,0.869
325210069632,0.3499317288398743,0.852
329491405312,0.30271674871444704,0.885
333772740992,0.27891820192337036,0.895
338054076672,0.2444912910461426,0.916
342335412352,0.1827314851284027,0.947
346616748032,0.17215127205848693,0.952
350898083712,0.17106811547279357,0.95
355179419392,0.15767640817165374,0.957
359460755072,0.16333744049072266,0.936
363742090752,0.12544588696956635,0.954
368023426432,0.12883751463890075,0.95
372304762112,0.12174461197853088,0.962
376586097792,0.08517138749361038,0.978
380867433472,0.07224658286571503,0.982
385148769152,0.10229196882247925,0.967
389430104832,0.10457198214530945,0.964
393711440512,0.10554402315616608,0.965
397992776192,0.08143038725852966,0.973
402274111872,0.08303051960468293,0.979
406555447552,0.06573383343219757,0.981
410836783232,0.061753297448158266,0.981
415118118912,0.0713106007874012,0.978
419399454592,0.06721147832274436,0.979
423680790272,0.09289912739396096,0.968
427962125952,0.0832134812772274,0.976
432243461632,0.07902687236666679,0.972
436524797312,0.0693499767780304,0.977
440806132992,0.10400082948803901,0.965
445087468672,0.07420058196783066,0.977
449368804352,0.08180057698488236,0.976
453650140032,0.05395169228315353,0.983
457931475712,0.04698111081123352,0.986
462212811392,0.046853142648935316,0.989
466494147072,0.042091848939657214,0.986
470775482752,0.06507881206274033,0.979
475056818432,0.04302507431805134,0.991
479338154112,0.03492798349261284,0.991
483619489792,0.04143178677558899,0.989
487900825472,0.06414376749098301,0.974
492182161152,0.08226305122673512,0.977
496463496832,0.04361426565051079,0.987
500744832512,0.05751601669192314,0.982
505026168192,0.055832133799791336,0.979
509307503872,0.040371357649564746,0.99
513588839552,0.0376793305426836,0.991
