task_0_flops,task_0_accuracy
4281335680,0.51
8562671360,0.44
12844007040,0.44
17125342720,0.48
21406678400,0.45
25688014080,0.45
29969349760,0.48
34250685440,0.4
38532021120,0.48
42813356800,0.49
47094692480,0.41
51376028160,0.57
