flops,loss,accuracy
19513999360,0.7008160333633423,0.514
39841562496,0.7044774260520935,0.495
60169125632,0.7028646192550659,0.502
80496688768,0.6907427816390991,0.526
100824251904,0.6946939373016358,0.513
121151815040,0.7095478386878967,0.507
141479378176,0.7124928760528565,0.495
161806941312,0.7067370419502258,0.487
182134504448,0.7010006160736084,0.504
202462067584,0.6996027574539184,0.516
222789630720,0.7030301523208619,0.496
243117193856,0.7000894622802735,0.493
263444756992,0.7015643734931946,0.53
283772320128,0.6990905504226684,0.498
304099883264,0.6949191598892211,0.514
324427446400,0.6925180654525757,0.511
344755009536,0.6899738955497742,0.514
365082572672,0.7004149308204651,0.48
385410135808,0.6970805249214173,0.496
405737698944,0.6999105367660522,0.503
426065262080,0.6909321241378784,0.506
446392825216,0.696377745628357,0.485
466720388352,0.6958060736656189,0.505
487047951488,0.6856598572731019,0.531
507375514624,0.6928799891471863,0.493
527703077760,0.67075337266922,0.522
548030640896,0.6841492881774902,0.518
568358204032,0.6816475338935852,0.51
588685767168,0.6711760158538819,0.513
609013330304,0.6763717021942138,0.529
629340893440,0.6683654651641846,0.536
649668456576,0.6630414371490478,0.537
669996019712,0.6397943897247315,0.579
690323582848,0.6405400505065918,0.581
710651145984,0.6331318979263305,0.585
730978709120,0.5975828704833984,0.648
751306272256,0.5384466762542724,0.681
771633835392,0.4838831753730774,0.748
791961398528,0.38956059885025024,0.83
