model_config,flops,task_0_flops,task_0_accuracy
10x128,202862413056,1719172992,0.5
10x128,202862413056,3438345984,0.4
10x128,202862413056,5157518976,0.54
10x128,202862413056,6876691968,0.5
10x128,202862413056,8595864960,0.41
10x128,202862413056,10315037952,0.46
10x128,202862413056,12034210944,0.53
10x128,202862413056,13753383936,0.52
10x128,202862413056,15472556928,0.41
10x128,202862413056,17191729920,0.41
10x128,202862413056,18910902912,0.47
10x128,202862413056,20630075904,0.49
10x128,202862413056,22349248896,0.54
10x128,202862413056,24068421888,0.51
10x128,202862413056,25787594880,0.58
10x128,202862413056,27506767872,0.48
10x128,202862413056,29225940864,0.46
10x128,202862413056,30945113856,0.53
10x128,202862413056,32664286848,0.5
10x128,202862413056,34383459840,0.5
10x128,202862413056,36102632832,0.5
10x128,202862413056,37821805824,0.55
10x128,202862413056,39540978816,0.5
10x128,202862413056,41260151808,0.49
10x128,202862413056,42979324800,0.53
10x128,202862413056,44698497792,0.42
10x128,202862413056,46417670784,0.55
10x128,202862413056,48136843776,0.5
10x128,202862413056,49856016768,0.47
10x128,202862413056,51575189760,0.62
10x128,202862413056,53294362752,0.48
10x128,202862413056,55013535744,0.57
10x128,202862413056,56732708736,0.56
10x128,202862413056,58451881728,0.61
10x128,202862413056,60171054720,0.58
10x128,202862413056,61890227712,0.53
10x128,202862413056,63609400704,0.64
10x128,202862413056,65328573696,0.68
10x128,202862413056,67047746688,0.8
10x128,202862413056,68766919680,0.9
10x128,202862413056,70486092672,0.97
10x128,202862413056,72205265664,1.0
10x128,202862413056,73924438656,0.98
10x128,202862413056,75643611648,1.0
10x128,202862413056,77362784640,1.0
10x128,202862413056,79081957632,1.0
10x128,202862413056,80801130624,1.0
10x128,202862413056,82520303616,1.0
10x128,202862413056,84239476608,1.0
10x128,202862413056,85958649600,1.0
10x128,202862413056,87677822592,1.0
10x128,202862413056,89396995584,1.0
10x128,202862413056,91116168576,1.0
10x128,202862413056,92835341568,1.0
10x128,202862413056,94554514560,0.98
10x128,202862413056,96273687552,1.0
10x128,202862413056,97992860544,1.0
10x128,202862413056,99712033536,1.0
10x128,202862413056,101431206528,1.0
10x128,202862413056,103150379520,1.0
10x128,202862413056,104869552512,1.0
10x128,202862413056,106588725504,1.0
10x128,202862413056,108307898496,1.0
10x128,202862413056,110027071488,1.0
10x128,202862413056,111746244480,1.0
10x128,202862413056,113465417472,1.0
10x128,202862413056,115184590464,1.0
10x128,202862413056,116903763456,1.0
10x128,202862413056,118622936448,1.0
10x128,202862413056,120342109440,1.0
10x128,202862413056,122061282432,1.0
10x128,202862413056,123780455424,1.0
10x128,202862413056,125499628416,1.0
10x128,202862413056,127218801408,1.0
10x128,202862413056,128937974400,1.0
10x128,202862413056,130657147392,1.0
10x128,202862413056,132376320384,1.0
10x128,202862413056,134095493376,0.99
10x128,202862413056,135814666368,1.0
10x128,202862413056,137533839360,1.0
10x128,202862413056,139253012352,1.0
10x128,202862413056,140972185344,0.98
10x128,202862413056,142691358336,1.0
10x128,202862413056,144410531328,1.0
10x128,202862413056,146129704320,1.0
10x128,202862413056,147848877312,1.0
10x128,202862413056,149568050304,1.0
10x128,202862413056,151287223296,1.0
10x128,202862413056,153006396288,1.0
10x128,202862413056,154725569280,1.0
10x128,202862413056,156444742272,1.0
10x128,202862413056,158163915264,1.0
10x128,202862413056,159883088256,1.0
10x128,202862413056,161602261248,1.0
10x128,202862413056,163321434240,1.0
10x128,202862413056,165040607232,1.0
10x128,202862413056,166759780224,1.0
10x128,202862413056,168478953216,1.0
10x128,202862413056,170198126208,1.0
10x128,202862413056,171917299200,1.0
10x128,202862413056,173636472192,1.0
10x128,202862413056,175355645184,1.0
10x128,202862413056,177074818176,0.96
10x128,202862413056,178793991168,1.0
10x128,202862413056,180513164160,1.0
10x128,202862413056,182232337152,1.0
10x128,202862413056,183951510144,1.0
10x128,202862413056,185670683136,1.0
10x128,202862413056,187389856128,1.0
10x128,202862413056,189109029120,0.96
10x128,202862413056,190828202112,1.0
10x128,202862413056,192547375104,1.0
10x128,202862413056,194266548096,1.0
10x128,202862413056,195985721088,1.0
10x128,202862413056,197704894080,1.0
10x128,202862413056,199424067072,0.99
10x128,202862413056,201143240064,1.0
10x128,202862413056,202862413056,1.0
