model_config,flops,task_0_flops,task_0_accuracy
10x128,912880858752,1719172992,0.5
10x128,912880858752,3438345984,0.4
10x128,912880858752,5157518976,0.54
10x128,912880858752,6876691968,0.5
10x128,912880858752,8595864960,0.41
10x128,912880858752,10315037952,0.46
10x128,912880858752,12034210944,0.53
10x128,912880858752,13753383936,0.52
10x128,912880858752,15472556928,0.41
10x128,912880858752,17191729920,0.41
10x128,912880858752,18910902912,0.47
10x128,912880858752,20630075904,0.49
10x128,912880858752,22349248896,0.54
10x128,912880858752,24068421888,0.51
10x128,912880858752,25787594880,0.58
10x128,912880858752,27506767872,0.48
10x128,912880858752,29225940864,0.46
10x128,912880858752,30945113856,0.53
10x128,912880858752,32664286848,0.5
10x128,912880858752,34383459840,0.5
10x128,912880858752,36102632832,0.5
10x128,912880858752,37821805824,0.55
10x128,912880858752,39540978816,0.5
10x128,912880858752,41260151808,0.49
10x128,912880858752,42979324800,0.53
10x128,912880858752,44698497792,0.42
10x128,912880858752,46417670784,0.55
10x128,912880858752,48136843776,0.5
10x128,912880858752,49856016768,0.47
10x128,912880858752,51575189760,0.62
10x128,912880858752,53294362752,0.48
10x128,912880858752,55013535744,0.57
10x128,912880858752,56732708736,0.56
10x128,912880858752,58451881728,0.61
10x128,912880858752,60171054720,0.58
10x128,912880858752,61890227712,0.53
10x128,912880858752,63609400704,0.64
10x128,912880858752,65328573696,0.68
10x128,912880858752,67047746688,0.8
10x128,912880858752,68766919680,0.9
10x128,912880858752,70486092672,0.97
10x128,912880858752,72205265664,1.0
10x128,912880858752,73924438656,0.98
10x128,912880858752,75643611648,1.0
10x128,912880858752,77362784640,1.0
10x128,912880858752,79081957632,1.0
10x128,912880858752,80801130624,1.0
10x128,912880858752,82520303616,1.0
10x128,912880858752,84239476608,1.0
10x128,912880858752,85958649600,1.0
10x128,912880858752,87677822592,1.0
10x128,912880858752,89396995584,1.0
10x128,912880858752,91116168576,1.0
10x128,912880858752,92835341568,1.0
10x128,912880858752,94554514560,0.98
10x128,912880858752,96273687552,1.0
10x128,912880858752,97992860544,1.0
10x128,912880858752,99712033536,1.0
10x128,912880858752,101431206528,1.0
10x128,912880858752,103150379520,1.0
10x128,912880858752,104869552512,1.0
10x128,912880858752,106588725504,1.0
10x128,912880858752,108307898496,1.0
10x128,912880858752,110027071488,1.0
10x128,912880858752,111746244480,1.0
10x128,912880858752,113465417472,1.0
10x128,912880858752,115184590464,1.0
10x128,912880858752,116903763456,1.0
10x128,912880858752,118622936448,1.0
10x128,912880858752,120342109440,1.0
10x128,912880858752,122061282432,1.0
10x128,912880858752,123780455424,1.0
10x128,912880858752,125499628416,1.0
10x128,912880858752,127218801408,1.0
10x128,912880858752,128937974400,1.0
10x128,912880858752,130657147392,1.0
10x128,912880858752,132376320384,1.0
10x128,912880858752,134095493376,0.99
10x128,912880858752,135814666368,1.0
10x128,912880858752,137533839360,1.0
10x128,912880858752,139253012352,1.0
10x128,912880858752,140972185344,0.98
10x128,912880858752,142691358336,1.0
10x128,912880858752,144410531328,1.0
10x128,912880858752,146129704320,1.0
10x128,912880858752,147848877312,1.0
10x128,912880858752,149568050304,1.0
10x128,912880858752,151287223296,1.0
10x128,912880858752,153006396288,1.0
10x128,912880858752,154725569280,1.0
10x128,912880858752,156444742272,1.0
10x128,912880858752,158163915264,1.0
10x128,912880858752,159883088256,1.0
10x128,912880858752,161602261248,1.0
10x128,912880858752,163321434240,1.0
10x128,912880858752,165040607232,1.0
10x128,912880858752,166759780224,1.0
10x128,912880858752,168478953216,1.0
10x128,912880858752,170198126208,1.0
10x128,912880858752,171917299200,1.0
10x128,912880858752,173636472192,1.0
10x128,912880858752,175355645184,1.0
10x128,912880858752,177074818176,0.96
10x128,912880858752,178793991168,1.0
10x128,912880858752,180513164160,1.0
10x128,912880858752,182232337152,1.0
10x128,912880858752,183951510144,1.0
10x128,912880858752,185670683136,1.0
10x128,912880858752,187389856128,1.0
10x128,912880858752,189109029120,0.96
10x128,912880858752,190828202112,1.0
10x128,912880858752,192547375104,1.0
10x128,912880858752,194266548096,1.0
10x128,912880858752,195985721088,1.0
10x128,912880858752,197704894080,1.0
10x128,912880858752,199424067072,0.99
10x128,912880858752,201143240064,1.0
10x128,912880858752,202862413056,1.0
10x128,912880858752,204581586048,1.0
10x128,912880858752,206300759040,1.0
10x128,912880858752,208019932032,1.0
10x128,912880858752,209739105024,1.0
10x128,912880858752,211458278016,1.0
10x128,912880858752,213177451008,1.0
10x128,912880858752,214896624000,1.0
10x128,912880858752,216615796992,1.0
10x128,912880858752,218334969984,0.99
10x128,912880858752,220054142976,1.0
10x128,912880858752,221773315968,1.0
10x128,912880858752,223492488960,1.0
10x128,912880858752,225211661952,1.0
10x128,912880858752,226930834944,1.0
10x128,912880858752,228650007936,1.0
10x128,912880858752,230369180928,0.99
10x128,912880858752,232088353920,1.0
10x128,912880858752,233807526912,1.0
10x128,912880858752,235526699904,1.0
10x128,912880858752,237245872896,1.0
10x128,912880858752,238965045888,1.0
10x128,912880858752,240684218880,1.0
10x128,912880858752,242403391872,1.0
10x128,912880858752,244122564864,1.0
10x128,912880858752,245841737856,1.0
10x128,912880858752,247560910848,1.0
10x128,912880858752,249280083840,1.0
10x128,912880858752,250999256832,1.0
10x128,912880858752,252718429824,1.0
10x128,912880858752,254437602816,1.0
10x128,912880858752,256156775808,1.0
10x128,912880858752,257875948800,0.99
10x128,912880858752,259595121792,1.0
10x128,912880858752,261314294784,1.0
10x128,912880858752,263033467776,0.98
10x128,912880858752,264752640768,1.0
10x128,912880858752,266471813760,1.0
10x128,912880858752,268190986752,1.0
10x128,912880858752,269910159744,1.0
10x128,912880858752,271629332736,1.0
10x128,912880858752,273348505728,1.0
10x128,912880858752,275067678720,1.0
10x128,912880858752,276786851712,1.0
10x128,912880858752,278506024704,1.0
10x128,912880858752,280225197696,1.0
10x128,912880858752,281944370688,1.0
10x128,912880858752,283663543680,0.98
10x128,912880858752,285382716672,1.0
10x128,912880858752,287101889664,1.0
10x128,912880858752,288821062656,1.0
10x128,912880858752,290540235648,1.0
10x128,912880858752,292259408640,0.99
10x128,912880858752,293978581632,1.0
10x128,912880858752,295697754624,0.99
10x128,912880858752,297416927616,1.0
10x128,912880858752,299136100608,1.0
10x128,912880858752,300855273600,1.0
10x128,912880858752,302574446592,1.0
10x128,912880858752,304293619584,1.0
10x128,912880858752,306012792576,1.0
10x128,912880858752,307731965568,1.0
10x128,912880858752,309451138560,1.0
10x128,912880858752,311170311552,1.0
10x128,912880858752,312889484544,1.0
10x128,912880858752,314608657536,1.0
10x128,912880858752,316327830528,1.0
10x128,912880858752,318047003520,1.0
10x128,912880858752,319766176512,1.0
10x128,912880858752,321485349504,1.0
10x128,912880858752,323204522496,1.0
10x128,912880858752,324923695488,1.0
10x128,912880858752,326642868480,1.0
10x128,912880858752,328362041472,1.0
10x128,912880858752,330081214464,1.0
10x128,912880858752,331800387456,0.96
10x128,912880858752,333519560448,1.0
10x128,912880858752,335238733440,1.0
10x128,912880858752,336957906432,1.0
10x128,912880858752,338677079424,1.0
10x128,912880858752,340396252416,1.0
10x128,912880858752,342115425408,1.0
10x128,912880858752,343834598400,1.0
10x128,912880858752,345553771392,0.97
10x128,912880858752,347272944384,1.0
10x128,912880858752,348992117376,1.0
10x128,912880858752,350711290368,0.98
10x128,912880858752,352430463360,1.0
10x128,912880858752,354149636352,1.0
10x128,912880858752,355868809344,1.0
10x128,912880858752,357587982336,1.0
10x128,912880858752,359307155328,1.0
10x128,912880858752,361026328320,1.0
10x128,912880858752,362745501312,1.0
10x128,912880858752,364464674304,1.0
10x128,912880858752,366183847296,1.0
10x128,912880858752,367903020288,1.0
10x128,912880858752,369622193280,1.0
10x128,912880858752,371341366272,1.0
10x128,912880858752,373060539264,1.0
10x128,912880858752,374779712256,1.0
10x128,912880858752,376498885248,1.0
10x128,912880858752,378218058240,1.0
10x128,912880858752,379937231232,1.0
10x128,912880858752,381656404224,1.0
10x128,912880858752,383375577216,1.0
10x128,912880858752,385094750208,1.0
10x128,912880858752,386813923200,1.0
10x128,912880858752,388533096192,1.0
10x128,912880858752,390252269184,1.0
10x128,912880858752,391971442176,1.0
10x128,912880858752,393690615168,1.0
10x128,912880858752,395409788160,1.0
10x128,912880858752,397128961152,1.0
10x128,912880858752,398848134144,1.0
10x128,912880858752,400567307136,1.0
10x128,912880858752,402286480128,1.0
10x128,912880858752,404005653120,1.0
10x128,912880858752,405724826112,1.0
10x128,912880858752,407443999104,1.0
10x128,912880858752,409163172096,1.0
10x128,912880858752,410882345088,1.0
10x128,912880858752,412601518080,1.0
10x128,912880858752,414320691072,1.0
10x128,912880858752,416039864064,1.0
10x128,912880858752,417759037056,1.0
10x128,912880858752,419478210048,1.0
10x128,912880858752,421197383040,1.0
10x128,912880858752,422916556032,1.0
10x128,912880858752,424635729024,1.0
10x128,912880858752,426354902016,1.0
10x128,912880858752,428074075008,1.0
10x128,912880858752,429793248000,1.0
10x128,912880858752,431512420992,1.0
10x128,912880858752,433231593984,1.0
10x128,912880858752,434950766976,1.0
10x128,912880858752,436669939968,1.0
10x128,912880858752,438389112960,1.0
10x128,912880858752,440108285952,1.0
10x128,912880858752,441827458944,1.0
10x128,912880858752,443546631936,1.0
10x128,912880858752,445265804928,1.0
10x128,912880858752,446984977920,1.0
10x128,912880858752,448704150912,1.0
10x128,912880858752,450423323904,1.0
10x128,912880858752,452142496896,1.0
10x128,912880858752,453861669888,1.0
10x128,912880858752,455580842880,1.0
10x128,912880858752,457300015872,1.0
10x128,912880858752,459019188864,1.0
10x128,912880858752,460738361856,1.0
10x128,912880858752,462457534848,1.0
10x128,912880858752,464176707840,1.0
10x128,912880858752,465895880832,1.0
10x128,912880858752,467615053824,1.0
10x128,912880858752,469334226816,1.0
10x128,912880858752,471053399808,1.0
10x128,912880858752,472772572800,1.0
10x128,912880858752,474491745792,1.0
10x128,912880858752,476210918784,1.0
10x128,912880858752,477930091776,1.0
10x128,912880858752,479649264768,1.0
10x128,912880858752,481368437760,1.0
10x128,912880858752,483087610752,1.0
10x128,912880858752,484806783744,1.0
10x128,912880858752,486525956736,1.0
10x128,912880858752,488245129728,1.0
10x128,912880858752,489964302720,1.0
10x128,912880858752,491683475712,1.0
10x128,912880858752,493402648704,1.0
10x128,912880858752,495121821696,1.0
10x128,912880858752,496840994688,1.0
10x128,912880858752,498560167680,1.0
10x128,912880858752,500279340672,1.0
10x128,912880858752,501998513664,1.0
10x128,912880858752,503717686656,1.0
10x128,912880858752,505436859648,1.0
10x128,912880858752,507156032640,1.0
10x128,912880858752,508875205632,1.0
10x128,912880858752,510594378624,1.0
10x128,912880858752,512313551616,1.0
10x128,912880858752,514032724608,1.0
10x128,912880858752,515751897600,1.0
10x128,912880858752,517471070592,1.0
10x128,912880858752,519190243584,1.0
10x128,912880858752,520909416576,1.0
10x128,912880858752,522628589568,1.0
10x128,912880858752,524347762560,1.0
10x128,912880858752,526066935552,1.0
10x128,912880858752,527786108544,1.0
10x128,912880858752,529505281536,1.0
10x128,912880858752,531224454528,1.0
10x128,912880858752,532943627520,1.0
10x128,912880858752,534662800512,1.0
10x128,912880858752,536381973504,1.0
10x128,912880858752,538101146496,1.0
10x128,912880858752,539820319488,1.0
10x128,912880858752,541539492480,1.0
10x128,912880858752,543258665472,1.0
10x128,912880858752,544977838464,1.0
10x128,912880858752,546697011456,1.0
10x128,912880858752,548416184448,1.0
10x128,912880858752,550135357440,1.0
10x128,912880858752,551854530432,1.0
10x128,912880858752,553573703424,1.0
10x128,912880858752,555292876416,1.0
10x128,912880858752,557012049408,1.0
10x128,912880858752,558731222400,1.0
10x128,912880858752,560450395392,1.0
10x128,912880858752,562169568384,1.0
10x128,912880858752,563888741376,1.0
10x128,912880858752,565607914368,1.0
10x128,912880858752,567327087360,1.0
10x128,912880858752,569046260352,1.0
10x128,912880858752,570765433344,1.0
10x128,912880858752,572484606336,1.0
10x128,912880858752,574203779328,1.0
10x128,912880858752,575922952320,1.0
10x128,912880858752,577642125312,1.0
10x128,912880858752,579361298304,1.0
10x128,912880858752,581080471296,1.0
10x128,912880858752,582799644288,1.0
10x128,912880858752,584518817280,1.0
10x128,912880858752,586237990272,1.0
10x128,912880858752,587957163264,1.0
10x128,912880858752,589676336256,1.0
10x128,912880858752,591395509248,1.0
10x128,912880858752,593114682240,1.0
10x128,912880858752,594833855232,1.0
10x128,912880858752,596553028224,1.0
10x128,912880858752,598272201216,1.0
10x128,912880858752,599991374208,1.0
10x128,912880858752,601710547200,1.0
10x128,912880858752,603429720192,1.0
10x128,912880858752,605148893184,1.0
10x128,912880858752,606868066176,1.0
10x128,912880858752,608587239168,1.0
10x128,912880858752,610306412160,1.0
10x128,912880858752,612025585152,1.0
10x128,912880858752,613744758144,1.0
10x128,912880858752,615463931136,1.0
10x128,912880858752,617183104128,1.0
10x128,912880858752,618902277120,1.0
10x128,912880858752,620621450112,1.0
10x128,912880858752,622340623104,1.0
10x128,912880858752,624059796096,1.0
10x128,912880858752,625778969088,1.0
10x128,912880858752,627498142080,1.0
10x128,912880858752,629217315072,1.0
10x128,912880858752,630936488064,1.0
10x128,912880858752,632655661056,1.0
10x128,912880858752,634374834048,1.0
10x128,912880858752,636094007040,1.0
10x128,912880858752,637813180032,1.0
10x128,912880858752,639532353024,1.0
10x128,912880858752,641251526016,1.0
10x128,912880858752,642970699008,1.0
10x128,912880858752,644689872000,1.0
10x128,912880858752,646409044992,1.0
10x128,912880858752,648128217984,1.0
10x128,912880858752,649847390976,1.0
10x128,912880858752,651566563968,1.0
10x128,912880858752,653285736960,1.0
10x128,912880858752,655004909952,1.0
10x128,912880858752,656724082944,1.0
10x128,912880858752,658443255936,1.0
10x128,912880858752,660162428928,1.0
10x128,912880858752,661881601920,1.0
10x128,912880858752,663600774912,1.0
10x128,912880858752,665319947904,1.0
10x128,912880858752,667039120896,1.0
10x128,912880858752,668758293888,1.0
10x128,912880858752,670477466880,1.0
10x128,912880858752,672196639872,1.0
10x128,912880858752,673915812864,1.0
10x128,912880858752,675634985856,1.0
10x128,912880858752,677354158848,1.0
10x128,912880858752,679073331840,1.0
10x128,912880858752,680792504832,1.0
10x128,912880858752,682511677824,1.0
10x128,912880858752,684230850816,1.0
10x128,912880858752,685950023808,0.98
10x128,912880858752,687669196800,1.0
10x128,912880858752,689388369792,1.0
10x128,912880858752,691107542784,1.0
10x128,912880858752,692826715776,1.0
10x128,912880858752,694545888768,1.0
10x128,912880858752,696265061760,1.0
10x128,912880858752,697984234752,1.0
10x128,912880858752,699703407744,1.0
10x128,912880858752,701422580736,1.0
10x128,912880858752,703141753728,1.0
10x128,912880858752,704860926720,1.0
10x128,912880858752,706580099712,1.0
10x128,912880858752,708299272704,1.0
10x128,912880858752,710018445696,1.0
10x128,912880858752,711737618688,1.0
10x128,912880858752,713456791680,1.0
10x128,912880858752,715175964672,1.0
10x128,912880858752,716895137664,1.0
10x128,912880858752,718614310656,1.0
10x128,912880858752,720333483648,1.0
10x128,912880858752,722052656640,1.0
10x128,912880858752,723771829632,1.0
10x128,912880858752,725491002624,1.0
10x128,912880858752,727210175616,1.0
10x128,912880858752,728929348608,1.0
10x128,912880858752,730648521600,1.0
10x128,912880858752,732367694592,1.0
10x128,912880858752,734086867584,1.0
10x128,912880858752,735806040576,1.0
10x128,912880858752,737525213568,1.0
10x128,912880858752,739244386560,1.0
10x128,912880858752,740963559552,1.0
10x128,912880858752,742682732544,1.0
10x128,912880858752,744401905536,1.0
10x128,912880858752,746121078528,1.0
10x128,912880858752,747840251520,1.0
10x128,912880858752,749559424512,1.0
10x128,912880858752,751278597504,1.0
10x128,912880858752,752997770496,1.0
10x128,912880858752,754716943488,1.0
10x128,912880858752,756436116480,1.0
10x128,912880858752,758155289472,1.0
10x128,912880858752,759874462464,1.0
10x128,912880858752,761593635456,1.0
10x128,912880858752,763312808448,1.0
10x128,912880858752,765031981440,1.0
10x128,912880858752,766751154432,1.0
10x128,912880858752,768470327424,1.0
10x128,912880858752,770189500416,1.0
10x128,912880858752,771908673408,1.0
10x128,912880858752,773627846400,1.0
10x128,912880858752,775347019392,1.0
10x128,912880858752,777066192384,1.0
10x128,912880858752,778785365376,1.0
10x128,912880858752,780504538368,1.0
10x128,912880858752,782223711360,1.0
10x128,912880858752,783942884352,1.0
10x128,912880858752,785662057344,1.0
10x128,912880858752,787381230336,1.0
10x128,912880858752,789100403328,1.0
10x128,912880858752,790819576320,0.99
10x128,912880858752,792538749312,1.0
10x128,912880858752,794257922304,1.0
10x128,912880858752,795977095296,1.0
10x128,912880858752,797696268288,1.0
10x128,912880858752,799415441280,0.97
10x128,912880858752,801134614272,1.0
10x128,912880858752,802853787264,1.0
10x128,912880858752,804572960256,1.0
10x128,912880858752,806292133248,1.0
10x128,912880858752,808011306240,1.0
10x128,912880858752,809730479232,1.0
