model_config,flops,task_0_flops,task_0_accuracy
10x128,963578882048,1719172992,0.5
10x128,963578882048,3438345984,0.4
10x128,963578882048,5157518976,0.54
10x128,963578882048,6876691968,0.5
10x128,963578882048,8595864960,0.41
10x128,963578882048,10315037952,0.46
10x128,963578882048,12034210944,0.53
10x128,963578882048,13753383936,0.52
10x128,963578882048,15472556928,0.41
10x128,963578882048,17191729920,0.41
10x128,963578882048,18910902912,0.47
10x128,963578882048,20630075904,0.49
10x128,963578882048,22349248896,0.54
10x128,963578882048,24068421888,0.51
10x128,963578882048,25787594880,0.58
10x128,963578882048,27506767872,0.48
10x128,963578882048,29225940864,0.46
10x128,963578882048,30945113856,0.53
10x128,963578882048,32664286848,0.5
10x128,963578882048,34383459840,0.5
10x128,963578882048,36102632832,0.5
10x128,963578882048,37821805824,0.55
10x128,963578882048,39540978816,0.5
10x128,963578882048,41260151808,0.49
10x128,963578882048,42979324800,0.53
10x128,963578882048,44698497792,0.42
10x128,963578882048,46417670784,0.55
10x128,963578882048,48136843776,0.5
10x128,963578882048,49856016768,0.47
10x128,963578882048,51575189760,0.62
10x128,963578882048,53294362752,0.48
10x128,963578882048,55013535744,0.57
10x128,963578882048,56732708736,0.56
10x128,963578882048,58451881728,0.61
10x128,963578882048,60171054720,0.58
10x128,963578882048,61890227712,0.53
10x128,963578882048,63609400704,0.64
10x128,963578882048,65328573696,0.68
10x128,963578882048,67047746688,0.8
10x128,963578882048,68766919680,0.9
10x128,963578882048,70486092672,0.97
10x128,963578882048,72205265664,1.0
10x128,963578882048,73924438656,0.98
10x128,963578882048,75643611648,1.0
10x128,963578882048,77362784640,1.0
10x128,963578882048,79081957632,1.0
10x128,963578882048,80801130624,1.0
10x128,963578882048,82520303616,1.0
10x128,963578882048,84239476608,1.0
10x128,963578882048,85958649600,1.0
10x128,963578882048,87677822592,1.0
10x128,963578882048,89396995584,1.0
10x128,963578882048,91116168576,1.0
10x128,963578882048,92835341568,1.0
10x128,963578882048,94554514560,0.98
10x128,963578882048,96273687552,1.0
10x128,963578882048,97992860544,1.0
10x128,963578882048,99712033536,1.0
10x128,963578882048,101431206528,1.0
10x128,963578882048,103150379520,1.0
10x128,963578882048,104869552512,1.0
10x128,963578882048,106588725504,1.0
10x128,963578882048,108307898496,1.0
