2025-01-05 23:43:51,744 - INFO - Starting training for model 2x8
2025-01-05 23:43:51,744 - INFO - Estimated FLOPs per batch - Forward: 10720, Backward: 22048
2025-01-05 23:43:51,935 - INFO - Epoch 1 - Loss: 0.6941, Accuracy: 0.4920, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:52,119 - INFO - Epoch 2 - Loss: 0.6959, Accuracy: 0.5160, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:52,301 - INFO - Epoch 3 - Loss: 0.6918, Accuracy: 0.4860, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:52,523 - INFO - Epoch 4 - Loss: 0.6966, Accuracy: 0.4980, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:52,698 - INFO - Epoch 5 - Loss: 0.6928, Accuracy: 0.5200, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:52,889 - INFO - Epoch 6 - Loss: 0.6978, Accuracy: 0.4890, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:53,059 - INFO - Epoch 7 - Loss: 0.6928, Accuracy: 0.4850, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:53,236 - INFO - Epoch 8 - Loss: 0.6945, Accuracy: 0.5200, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:53,420 - INFO - Epoch 9 - Loss: 0.6953, Accuracy: 0.4960, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:53,678 - INFO - Epoch 10 - Loss: 0.6997, Accuracy: 0.4930, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:53,998 - INFO - Epoch 11 - Loss: 0.6934, Accuracy: 0.5130, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:54,266 - INFO - Epoch 12 - Loss: 0.6954, Accuracy: 0.4860, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:54,451 - INFO - Epoch 13 - Loss: 0.6977, Accuracy: 0.4700, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:54,609 - INFO - Epoch 14 - Loss: 0.6947, Accuracy: 0.5030, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:54,778 - INFO - Epoch 15 - Loss: 0.6962, Accuracy: 0.4810, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:54,957 - INFO - Epoch 16 - Loss: 0.6945, Accuracy: 0.5150, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:55,128 - INFO - Epoch 17 - Loss: 0.6946, Accuracy: 0.5340, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:55,407 - INFO - Epoch 18 - Loss: 0.6935, Accuracy: 0.5000, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:55,607 - INFO - Epoch 19 - Loss: 0.6949, Accuracy: 0.4930, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:55,768 - INFO - Epoch 20 - Loss: 0.6974, Accuracy: 0.5130, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:55,939 - INFO - Epoch 21 - Loss: 0.6943, Accuracy: 0.4900, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:56,112 - INFO - Epoch 22 - Loss: 0.6980, Accuracy: 0.4950, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:56,261 - INFO - Epoch 23 - Loss: 0.6960, Accuracy: 0.4950, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:56,449 - INFO - Epoch 24 - Loss: 0.6933, Accuracy: 0.4970, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:56,616 - INFO - Epoch 25 - Loss: 0.6967, Accuracy: 0.4890, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:56,794 - INFO - Epoch 26 - Loss: 0.6962, Accuracy: 0.5080, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:56,969 - INFO - Epoch 27 - Loss: 0.6973, Accuracy: 0.4850, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:57,135 - INFO - Epoch 28 - Loss: 0.6932, Accuracy: 0.4870, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:57,304 - INFO - Epoch 29 - Loss: 0.6946, Accuracy: 0.4790, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:57,470 - INFO - Epoch 30 - Loss: 0.6945, Accuracy: 0.5310, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:57,641 - INFO - Epoch 31 - Loss: 0.6955, Accuracy: 0.4800, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:57,801 - INFO - Epoch 32 - Loss: 0.6942, Accuracy: 0.5050, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:57,975 - INFO - Epoch 33 - Loss: 0.6941, Accuracy: 0.5070, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:58,134 - INFO - Epoch 34 - Loss: 0.6986, Accuracy: 0.5090, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:58,313 - INFO - Epoch 35 - Loss: 0.6966, Accuracy: 0.4770, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:58,486 - INFO - Epoch 36 - Loss: 0.6950, Accuracy: 0.5000, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:58,651 - INFO - Epoch 37 - Loss: 0.6943, Accuracy: 0.4930, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:58,834 - INFO - Epoch 38 - Loss: 0.6952, Accuracy: 0.4990, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:59,004 - INFO - Epoch 39 - Loss: 0.6925, Accuracy: 0.5110, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:59,251 - INFO - Epoch 40 - Loss: 0.6956, Accuracy: 0.5150, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:59,447 - INFO - Epoch 41 - Loss: 0.6936, Accuracy: 0.4950, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:59,644 - INFO - Epoch 42 - Loss: 0.6947, Accuracy: 0.5180, Cumulative FLOPs: 1,048,576
2025-01-05 23:43:59,863 - INFO - Epoch 43 - Loss: 0.6926, Accuracy: 0.5110, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:00,222 - INFO - Epoch 44 - Loss: 0.6900, Accuracy: 0.5290, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:00,418 - INFO - Epoch 45 - Loss: 0.6939, Accuracy: 0.5070, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:00,597 - INFO - Epoch 46 - Loss: 0.6943, Accuracy: 0.4890, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:00,795 - INFO - Epoch 47 - Loss: 0.6942, Accuracy: 0.4890, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:00,965 - INFO - Epoch 48 - Loss: 0.6928, Accuracy: 0.4920, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:01,138 - INFO - Epoch 49 - Loss: 0.6913, Accuracy: 0.4810, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:01,296 - INFO - Epoch 50 - Loss: 0.6940, Accuracy: 0.4940, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:01,469 - INFO - Epoch 51 - Loss: 0.6936, Accuracy: 0.4830, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:01,636 - INFO - Epoch 52 - Loss: 0.6902, Accuracy: 0.5210, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:01,800 - INFO - Epoch 53 - Loss: 0.6943, Accuracy: 0.5190, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:02,002 - INFO - Epoch 54 - Loss: 0.6970, Accuracy: 0.4910, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:02,223 - INFO - Epoch 55 - Loss: 0.6956, Accuracy: 0.5150, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:02,391 - INFO - Epoch 56 - Loss: 0.6921, Accuracy: 0.5070, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:02,550 - INFO - Epoch 57 - Loss: 0.6946, Accuracy: 0.5140, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:02,709 - INFO - Epoch 58 - Loss: 0.6935, Accuracy: 0.4870, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:02,868 - INFO - Epoch 59 - Loss: 0.6926, Accuracy: 0.5550, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:03,022 - INFO - Epoch 60 - Loss: 0.6959, Accuracy: 0.4660, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:03,181 - INFO - Epoch 61 - Loss: 0.6951, Accuracy: 0.5190, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:03,339 - INFO - Epoch 62 - Loss: 0.6949, Accuracy: 0.4660, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:03,489 - INFO - Epoch 63 - Loss: 0.6940, Accuracy: 0.5080, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:03,651 - INFO - Epoch 64 - Loss: 0.6936, Accuracy: 0.4890, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:03,818 - INFO - Epoch 65 - Loss: 0.6947, Accuracy: 0.5050, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:03,973 - INFO - Epoch 66 - Loss: 0.6919, Accuracy: 0.5080, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:04,150 - INFO - Epoch 67 - Loss: 0.6929, Accuracy: 0.5010, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:04,332 - INFO - Epoch 68 - Loss: 0.6926, Accuracy: 0.5130, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:04,486 - INFO - Epoch 69 - Loss: 0.6945, Accuracy: 0.4940, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:04,796 - INFO - Epoch 70 - Loss: 0.6930, Accuracy: 0.5050, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:04,951 - INFO - Epoch 71 - Loss: 0.6924, Accuracy: 0.4980, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:05,113 - INFO - Epoch 72 - Loss: 0.6945, Accuracy: 0.5030, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:05,283 - INFO - Epoch 73 - Loss: 0.6927, Accuracy: 0.5040, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:05,430 - INFO - Epoch 74 - Loss: 0.6924, Accuracy: 0.4880, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:05,597 - INFO - Epoch 75 - Loss: 0.6919, Accuracy: 0.4800, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:05,771 - INFO - Epoch 76 - Loss: 0.6942, Accuracy: 0.5280, Cumulative FLOPs: 1,048,576
2025-01-05 23:44:05,933 - INFO - Epoch 77 - Loss: 0.6931, Accuracy: 0.4900, Cumulative FLOPs: 1,048,576
